originalID_label,originalID,gene_label,geneSymbol,funcType,Size,Z.Pos.Vs.Neg_DA,AveExpr.Pos.Vs.Neg_DA,Ave.Negative.Pos.Vs.Neg_DA,Ave.Positive.Pos.Vs.Neg_DA,logFC.Pos.Vs.Neg_DA,adj.P.Val.Pos.Vs.Neg_DA,Z.Pos.Vs.Neg_DE,AveExpr.Pos.Vs.Neg_DE,Ave.Negative.Pos.Vs.Neg_DE,Ave.Positive.Pos.Vs.Neg_DE,logFC.Pos.Vs.Neg_DE,adj.P.Val.Pos.Vs.Neg_DE,ensembl_gene_id,external_gene_name,gene_biotype,chromosome_name,strand,start_position,end_position,band,description,phenotype_description,hgnc_symbol,entrezgene,refseq_mrna
GAMT_SIG,GAMT,GAMT_SIG,GAMT,SIG,30,4.96014004037926,0.306582412636919,0.289377285472932,0.36311354474716,0.0737362592742281,4.70657343808458e-06,3.68354565412834,3.33868074579351,3.23920515197187,3.66552912549319,0.426323973521328,0.00154675663654642,ENSG00000130005,GAMT,protein_coding,19,-1,1397026,1401570,p13.3,guanidinoacetate N-methyltransferase [Source:HGNC Symbol;Acc:HGNC:4136],CEREBRAL CREATINE DEFICIENCY SYNDROME 2;GUANIDINOACETATE METHYLTRANSFERASE DEFICIENCY,GAMT,2593,NM_000156;NM_138924
HPSE_SIG,HPSE,HPSE_SIG,HPSE,SIG,21,-4.95995125418202,0.0620090320367224,0.0866515108175434,-0.0189591125288323,-0.105610623346376,4.70735347225517e-06,-4.35331452461346,3.57508847390109,3.75799620494867,2.97410592903049,-0.783890275918185,0.000168444291317801,ENSG00000173083,HPSE,protein_coding,4,-1,83292461,83335153,q21.23,heparanase [Source:HGNC Symbol;Acc:HGNC:5164],NA,HPSE,10855,NM_001098540;NM_001166498;NM_001199830;NM_006665
ADRB2_SIG,ADRB2,ADRB2_SIG,ADRB2,SIG,32,4.95939524978003,-0.100984707221783,-0.111996607395165,-0.0648027495092424,0.0471938578859229,4.71704437894779e-06,2.95797878414542,3.94607829654253,3.83230490681296,4.31990514851111,0.487600241698153,0.011994206055841,ENSG00000169252,ADRB2,protein_coding,5,1,148825245,148828687,q32,adrenoceptor beta 2 [Source:HGNC Symbol;Acc:HGNC:286],ASTHMA SUSCEPTIBILITY TO;OBESITY LEANNESS INCLUDED,ADRB2,154,NM_000024
HSD17B7_SIG,HSD17B7,HSD17B7_SIG,HSD17B7,SIG,16,4.95607507139987,0.131441755635056,0.117068729825465,0.17866741186657,0.0615986820411051,4.79313253561674e-06,5.69684491465057,2.69284636804225,2.58874101526025,3.0349068128974,0.446165797637148,6.45216458955925e-07,ENSG00000132196,HSD17B7,protein_coding,1,1,162790702,162812817,q23.3,hydroxysteroid 17-beta dehydrogenase 7 [Source:HGNC Symbol;Acc:HGNC:5215],NA,HSD17B7,51478,NM_001304512;NM_001304513;NM_016371
HTRA1_SIG,HTRA1,HTRA1_SIG,HTRA1,SIG,30,-4.95597274629699,-0.200330892054953,-0.193649672877417,-0.222283469352573,-0.0286337964751569,4.79313253561674e-06,-2.37895356231659,0.293171089703321,0.322599590203854,0.196477445201571,-0.126122145002282,0.0458820333499175,ENSG00000166033,HTRA1,protein_coding,10,1,122458551,122514907,q26.13,HtrA serine peptidase 1 [Source:HGNC Symbol;Acc:HGNC:9476],CARASIL;Cerebral arteriopathy autosomal dominant with subcortical infarcts and leukoencephalopathy type 2;CEREBRAL ARTERIOPATHY AUTOSOMAL RECESSIVE WITH SUBCORTICAL INFARCTS AND LEUKOENCEPHALOPATHY;HTRA1-related autosomal dominant cerebral small vessel disease;MACULAR DEGENERATION AGE-RELATED 7;Malignant peripheral nerve sheath tumor,HTRA1,5654,NM_002775
NPAS2_TF,NPAS2,NPAS2_TF,NPAS2,TF,60,-4.95567296603987,-0.151948267213642,-0.138840392375677,-0.195016998824099,-0.0561766064484223,4.79667342103136e-06,-2.48250112233412,0.325237481042077,0.347930114758347,0.250675970260047,-0.0972541444983,0.0366695203931265,ENSG00000170485,NPAS2,protein_coding,2,1,100820139,100996829,q11.2,neuronal PAS domain protein 2 [Source:HGNC Symbol;Acc:HGNC:7895],NA,NPAS2,4862,NM_002518
TRPM2_SIG,TRPM2,TRPM2_SIG,TRPM2,SIG,36,-4.9546517922645,0.0472651579061575,0.0573914666542497,0.0139930005909974,-0.0433984660632522,4.81806209875411e-06,-3.84499375001497,5.24269883219228,5.3679320562323,4.83121823891792,-0.536713817314376,0.000934847609084042,ENSG00000142185,TRPM2,protein_coding,21,1,44350163,44443081,q22.3,transient receptor potential cation channel subfamily M member 2 [Source:HGNC Symbol;Acc:HGNC:12339],NA,TRPM2,7226,NM_001320350;NM_001320351;NM_001320352;NM_003307
LUC7L3_SIG,LUC7L3,LUC7L3_SIG,LUC7L3,SIG,156,4.95394482807322,0.0781895680349073,0.0652674103830444,0.120648086033886,0.055380675650841,4.83173189730075e-06,4.1318529748542,7.54443517575217,7.46720931742529,7.79817728168337,0.33096796425808,0.000364753997283189,ENSG00000108848,LUC7L3,protein_coding,17,1,50719565,50756219,q21.33,LUC7 like 3 pre-mRNA splicing factor [Source:HGNC Symbol;Acc:HGNC:24309],NA,LUC7L3,51747,NM_001330330;NM_006107;NM_016424
PCSK5_SIG,PCSK5,PCSK5_SIG,PCSK5,SIG,33,-4.94769366015658,-0.0905668646712045,-0.0768402544934308,-0.135668583826747,-0.0588283293333158,4.98462647314164e-06,-2.77637271677438,1.60143567366267,1.68387758856505,1.33055509612626,-0.353322492438783,0.0186916402288141,ENSG00000099139,PCSK5,protein_coding,9,1,75890644,76362339,q21.13,proprotein convertase subtilisin/kexin type 5 [Source:HGNC Symbol;Acc:HGNC:8747],NA,PCSK5,5125,NM_001190482;NM_006200
FUK_SIG,FUK,FUK_SIG,FUK,SIG,29,4.94757067092196,0.150629201138501,0.145202155111964,0.168460923797119,0.0232587686851547,4.98462647314164e-06,4.50675004146882,4.01196524588237,3.95471941157781,4.20005870145451,0.245339289876705,9.64391509686986e-05,ENSG00000157353,FUK,protein_coding,16,1,70454595,70480274,q22.1,fucokinase [Source:HGNC Symbol;Acc:HGNC:29500],NA,FUK,197258,NM_145059
F11R_SIG,F11R,F11R_SIG,F11R,SIG,29,4.94711522059386,0.218832461710963,0.205781660467011,0.261713665798233,0.0559320053312222,4.99230213750129e-06,2.90931926249291,5.69378411952889,5.63032942779576,5.90227810665202,0.271948678856256,0.0135472388240235,ENSG00000158769,F11R,protein_coding,1,-1,160995211,161021343,q23.3,F11 receptor [Source:HGNC Symbol;Acc:HGNC:14685],NA,F11R,50848,NM_001348091;NM_016946
ACAD10_SIG,ACAD10,ACAD10_SIG,ACAD10,SIG,161,4.94563759574842,0.145715926098772,0.129665889052898,0.198451762106644,0.0687858730537467,5.02630217104264e-06,4.32405094978186,5.11230769951867,5.03780535348262,5.35710112220855,0.319295768725923,0.000187280384379075,ENSG00000111271,ACAD10,protein_coding,12,1,111686056,111757107,q24.12,acyl-CoA dehydrogenase family member 10 [Source:HGNC Symbol;Acc:HGNC:21597],NA,ACAD10,80724,NM_001136538;NM_025247
ZRANB2_TF,ZRANB2,ZRANB2_TF,ZRANB2,TF,196,4.94259825698104,0.117456677112762,0.1055097191666,0.156710967507294,0.0512012483406947,5.09857649944165e-06,3.91147491274813,6.82480962390942,6.77002318007387,7.00482222508334,0.23479904500947,0.000752220328776105,ENSG00000132485,ZRANB2,protein_coding,1,-1,71063291,71081289,p31.1,zinc finger RANBP2-type containing 2 [Source:HGNC Symbol;Acc:HGNC:13058],NA,ZRANB2,9406,NM_005455;NM_203350
ZSCAN31_TF,ZSCAN31,ZSCAN31_TF,ZSCAN31,TF,108,4.94254466763722,0.19220437415465,0.174225361143831,0.251278274047339,0.0770529129035081,5.09857649944165e-06,3.71413925047239,1.90701413380194,1.81022660875757,2.22503028751915,0.414803678761579,0.00141017094053875,ENSG00000235109,ZSCAN31,protein_coding,6,-1,28324693,28356271,p22.1,zinc finger and SCAN domain containing 31 [Source:HGNC Symbol;Acc:HGNC:14097],NA,ZSCAN31,64288,NM_001135215;NM_001135216;NM_001243241;NM_001243242;NM_001243243;NM_001243244;NM_030899;NM_145909
PSAP_SIG,PSAP,PSAP_SIG,PSAP,SIG,55,-4.94172686298307,0.665187513979715,0.695748449584032,0.564773011279816,-0.130975438304216,5.11593104010401e-06,-4.61060295473222,10.0983351743212,10.2296554809766,9.66685416673918,-0.562801314237463,6.60599276654883e-05,ENSG00000197746,PSAP,protein_coding,10,-1,71816298,71851325,q22.1,prosaposin [Source:HGNC Symbol;Acc:HGNC:9498],Atypical Gaucher disease due to saposin C deficiency;atypical Krabbe disease;COMBINED SAPOSIN DEFICIENCY;Encephalopathy due to prosaposin deficiency;GAUCHER DISEASE ATYPICAL DUE TO SAPOSIN C DEFICIENCY;Infantile Krabbe disease;KRABBE DISEASE ATYPICAL DUE TO SAPOSIN A DEFICIENCY;Metachromatic leukodystrophy adult form;METACHROMATIC LEUKODYSTROPHY DUE TO SAPOSIN B DEFICIENCY;Metachromatic leukodystrophy juvenile form;Metachromatic leukodystrophy late infantile form,PSAP,5660,NM_001042465;NM_001042466;NM_002778
AQP11_SIG,AQP11,AQP11_SIG,AQP11,SIG,7,4.94116047559733,-0.0110519138102738,-0.0226435369003977,0.0270348477715622,0.0496783846719598,5.12672869173261e-06,3.31855770468868,0.296488713913348,0.27651998120591,0.362100264237786,0.0855802830318762,0.00456153320071202,ENSG00000178301,AQP11,protein_coding,11,1,77589391,77610355,q14.1,aquaporin 11 [Source:HGNC Symbol;Acc:HGNC:19940],NA,AQP11,282679,NM_173039
SETMAR_SIG,SETMAR,SETMAR_SIG,SETMAR,SIG,85,4.94080069830549,0.232932019564693,0.216872679724096,0.285698421898083,0.0688257421739871,5.13210923712999e-06,4.5197042805962,3.56429915166464,3.47387257141112,3.86141505821192,0.387542486800802,9.22508576969971e-05,ENSG00000170364,SETMAR,protein_coding,3,1,4303304,4317567,p26.1,SET domain and mariner transposase fusion gene [Source:HGNC Symbol;Acc:HGNC:10762],NA,SETMAR,6419,NM_001243723;NM_001276325;NM_001320676;NM_001320677;NM_001320678;NM_006515
B2M_SIG,B2M,B2M_SIG,B2M,SIG,15,-4.94064440688609,0.741178196449298,0.759063412904099,0.682412485240666,-0.0766509276634321,5.13213893091604e-06,-5.34139050074894,11.5844745455024,11.6662972617034,11.3156284779846,-0.350668783718802,3.30675185006628e-06,ENSG00000166710,B2M,protein_coding,15,1,44711487,44718877,q21.1,beta-2-microglobulin [Source:HGNC Symbol;Acc:HGNC:914],AMYLOIDOSIS FAMILIAL VISCERAL;IMMUNODEFICIENCY 43;Immunodeficiency by defective expression of HLA class 1;Variant ABeta2M amyloidosis,B2M,567,NM_004048
SMARCC2_SIG,SMARCC2,SMARCC2_SIG,SMARCC2,SIG,73,4.9399825600486,0.394813758399077,0.380887262515286,0.440572244874388,0.059684982359102,5.14230309139953e-06,3.32802144328311,7.29792216440503,7.25329799441878,7.44454443721698,0.191246442798203,0.00444073201834425,ENSG00000139613,SMARCC2,protein_coding,12,-1,56162359,56189567,q13.2,SWI/SNF related, matrix associated, actin dependent regulator of chromatin subfamily c member 2 [Source:HGNC Symbol;Acc:HGNC:11105],NA,SMARCC2,6601,NM_001130420;NM_001330288;NM_003075;NM_139067
TERF2_TF,TERF2,TERF2_TF,TERF2,TF,125,4.93980170476642,0.365590448208052,0.353455559574941,0.405462225145415,0.052006665570474,5.14230309139953e-06,5.41012910144913,5.39226435925124,5.31607451891815,5.64260240605997,0.326527887141821,2.4347392523649e-06,ENSG00000132604,TERF2,protein_coding,16,-1,69355567,69408571,q22.1,telomeric repeat binding factor 2 [Source:HGNC Symbol;Acc:HGNC:11729],NA,TERF2,7014,NM_005652
AACS_SIG,AACS,AACS_SIG,AACS,SIG,23,4.93979383516382,0.0925376374716609,0.0846981652915565,0.11829590320629,0.0335977379147334,5.14230309139953e-06,2.57809015178906,3.97992146353159,3.93081828456109,4.14126048014892,0.210442195587824,0.0296266908862548,ENSG00000081760,AACS,protein_coding,12,1,125065434,125143333,q24.31,acetoacetyl-CoA synthetase [Source:HGNC Symbol;Acc:HGNC:21298],NA,AACS,65985,NM_001319839;NM_001319840;NM_023928
TARSL2_SIG,TARSL2,TARSL2_SIG,TARSL2,SIG,95,4.9364765242281,0.0971697243504035,0.0859850716922922,0.133919297369912,0.04793422567762,5.22635720548115e-06,3.67454023553783,4.41558108245302,4.33476008819633,4.68113577786785,0.346375689671515,0.00158831198099466,ENSG00000185418,TARSL2,protein_coding,15,-1,101653596,101724473,q26.3,threonyl-tRNA synthetase like 2 [Source:HGNC Symbol;Acc:HGNC:24728],NA,TARSL2,123283,NM_152334
TWIST1_TF,TWIST1,TWIST1_TF,TWIST1,TF,115,4.93506352152878,-0.0702764353946982,-0.0761423652619458,-0.0510026658308846,0.0251396994310613,5.25782261839495e-06,1.87427321495884,0.524562433974492,0.477739707220114,0.678408536167447,0.200668828947333,0.12167366842059,ENSG00000122691,TWIST1,protein_coding,7,-1,19020991,19117636,p21.1,twist family bHLH transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:12428],CRANIOSYNOSTOSIS 1;CRANIOSYNOSTOSIS TYPE 1;Isolated brachycephaly;Isolated plagiocephaly;Isolated scaphocephaly;ROBINOW-SORAUF SYNDROME;SAETHRE-CHOTZEN SYNDROME;SWEENEY-COX SYNDROME,TWIST1,7291,NM_000474
EHMT1_SIG,EHMT1,EHMT1_SIG,EHMT1,SIG,123,4.93499589946103,0.506602556476338,0.492796321806215,0.551965898963884,0.0591695771576694,5.25782261839495e-06,3.95613509110879,6.69301638203474,6.64524679062835,6.84997361094145,0.204726820313104,0.000653471892828044,ENSG00000181090,EHMT1,protein_coding,9,1,137618992,137870016,q34.3,euchromatic histone lysine methyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:24650],9q subtelomeric deletion syndrome;KLEEFSTRA SYNDROME 1;Kleefstra syndrome due to 9q34 microdeletion;Kleefstra syndrome due to a point mutation,EHMT1,79813,NM_001145527;NM_001354259;NM_001354263;NM_001354611;NM_001354612;NM_024757
ZBTB41_TF,ZBTB41,ZBTB41_TF,ZBTB41,TF,90,4.93406295766725,0.333749341488782,0.326461158767189,0.357696227574017,0.0312350688068276,5.27883369845913e-06,4.29928989382098,4.09715601594136,4.03547031390117,4.29983760835913,0.264367294457953,0.000205085628677558,ENSG00000177888,ZBTB41,protein_coding,1,-1,197153680,197200542,q31.3,zinc finger and BTB domain containing 41 [Source:HGNC Symbol;Acc:HGNC:24819],NA,ZBTB41,360023,NM_194314
SMYD3_SIG,SMYD3,SMYD3_SIG,SMYD3,SIG,24,4.93338713131001,0.245572818889539,0.232678745860755,0.287939058841261,0.0552603129805066,5.29295252193541e-06,4.32721972822516,4.49795929320457,4.35828266312499,4.95689679203746,0.598614128912471,0.000185401208838031,ENSG00000185420,SMYD3,protein_coding,1,-1,245749342,246507312,q44,SET and MYND domain containing 3 [Source:HGNC Symbol;Acc:HGNC:15513],NA,SMYD3,64754,NM_001167740;NM_022743
ZNF346_TF,ZNF346,ZNF346_TF,ZNF346,TF,48,4.93321845269538,0.326163675438356,0.314503001403298,0.364477318696405,0.0499743172931075,5.29334300973145e-06,3.60818884448924,3.98257504141677,3.93660204142636,4.13362918424239,0.197027142816037,0.00194896397759558,ENSG00000113761,ZNF346,protein_coding,5,1,177022696,177081189,q35.2,zinc finger protein 346 [Source:HGNC Symbol;Acc:HGNC:16403],NA,ZNF346,23567,NM_001308213;NM_001308214;NM_001308215;NM_001308218;NM_001308221;NM_001308223;NM_012279
KDM2B_TF,KDM2B,KDM2B_TF,KDM2B,TF,269,4.93264769517947,0.125890216092468,0.118678069603471,0.149587268842032,0.0309091992385609,5.30464918292434e-06,2.39222195918579,6.27969037032053,6.24723483635897,6.38632998190851,0.13909514554954,0.044548007762151,ENSG00000089094,KDM2B,protein_coding,12,-1,121429096,121581023,q24.31,lysine demethylase 2B [Source:HGNC Symbol;Acc:HGNC:13610],NA,KDM2B,84678,NM_001005366;NM_032590
REV3L_SIG,REV3L,REV3L_SIG,REV3L,SIG,20,4.92963383607667,0.571539533918718,0.559879647977065,0.609850587727009,0.0499709397499443,5.3828900266402e-06,3.04196111246597,6.06572001020727,6.02003757676774,6.21581943436572,0.195781857597979,0.00964851654105409,ENSG00000009413,REV3L,protein_coding,6,-1,111299028,111483715,q21,REV3 like, DNA directed polymerase zeta catalytic subunit [Source:HGNC Symbol;Acc:HGNC:9968],Moebius syndrome,REV3L,5980,NM_001286431;NM_001286432;NM_002912
HLA-C_SIG,HLA-C,HLA-C_SIG,HLA-C,SIG,13,-4.92830007143695,0.588909289386898,0.608876935675519,0.523301308724285,-0.0855756269512347,5.41548826667792e-06,-3.937274676189,10.0274598248325,10.1111205296576,9.75257465183559,-0.358545877821992,0.000696609195548273,ENSG00000204525,HLA-C,protein_coding,6,-1,31268749,31272130,p21.33,major histocompatibility complex, class I, C [Source:HGNC Symbol;Acc:HGNC:4933],HUMAN IMMUNODEFICIENCY VIRUS TYPE 1 SUSCEPTIBILITY TO;Precursor B-cell acute lymphoblastic leukemia;PSORIASIS 1 SUSCEPTIBILITY TO,HLA-C,3107,NM_002117
ZNF296_TF,ZNF296,ZNF296_TF,ZNF296,TF,55,-4.92757022602645,0.239145501959626,0.247784133142639,0.210761428072583,-0.0370227050700568,5.43147004763138e-06,-3.20360942050132,3.11407244315171,3.17602724268572,2.91050667325424,-0.265520569431484,0.00628545269833269,ENSG00000170684,ZNF296,protein_coding,19,-1,45071500,45076587,q13.32,zinc finger protein 296 [Source:HGNC Symbol;Acc:HGNC:15981],NA,ZNF296,162979,NM_145288
SLC25A4_SIG,SLC25A4,SLC25A4_SIG,SLC25A4,SIG,30,-4.92610710990788,-0.119065402907946,-0.111696675574295,-0.143276935575657,-0.0315802600013619,5.4679714055267e-06,-2.88818510926925,1.20390953795765,1.25873280802705,1.02377593630106,-0.234956871725991,0.0142905246430654,ENSG00000151729,SLC25A4,protein_coding,4,1,185143266,185150382,q35.1,solute carrier family 25 member 4 [Source:HGNC Symbol;Acc:HGNC:10990],Autosomal dominant progressive external ophthalmoplegia;Congenital cataract-hypertrophic cardiomyopathy-mitochondrial myopathy syndrome;FONTAINE PROGEROID SYNDROME;MITOCHONDRIAL DNA DEPLETION SYNDROME 12A (CARDIOMYOPATHIC TYPE) AUTOSOMAL DOMINANT;MITOCHONDRIAL DNA DEPLETION SYNDROME 12B (CARDIOMYOPATHIC TYPE) AUTOSOMAL RECESSIVE;PROGRESSIVE EXTERNAL OPHTHALMOPLEGIA WITH MITOCHONDRIAL DNA DELETIONS AUTOSOMAL DOMINANT 2;Severe Early-Onset Mitochondrial Disease and Loss of Mitochondrial DNA Copy Number,SLC25A4,291,NM_001151
MAPK14_SIG,MAPK14,MAPK14_SIG,MAPK14,SIG,31,-4.92524795506008,0.315895987618026,0.326846075510351,0.279917127400385,-0.0469289481099656,5.48773436317649e-06,-3.51700470650424,7.45647889400287,7.51684726181544,7.25812568547586,-0.258721576339577,0.00256950716284699,ENSG00000112062,MAPK14,protein_coding,6,1,36027677,36111236,p21.31,mitogen-activated protein kinase 14 [Source:HGNC Symbol;Acc:HGNC:6876],NA,MAPK14,1432,NM_001315;NM_139012;NM_139013;NM_139014
SYNGAP1_SIG,SYNGAP1,SYNGAP1_SIG,SYNGAP1,SIG,119,4.92377186920304,0.0706103326195755,0.0557413839358031,0.119465449723399,0.063724065787596,5.52496888726124e-06,2.97172287113899,6.02631962676915,5.95305087512201,6.2670598107526,0.314008935630594,0.0115880891046031,ENSG00000197283,SYNGAP1,protein_coding,6,1,33419661,33457541,p21.32,synaptic Ras GTPase activating protein 1 [Source:HGNC Symbol;Acc:HGNC:11497],Autosomal dominant non-syndromic intellectual disability;Epileptic encephalopathy;MENTAL RETARDATION AUTOSOMAL DOMINANT 5;MENTAL RETARDATION AUTOSOMAL DOMINANT TYPE 5;Undetermined early-onset epileptic encephalopathy,SYNGAP1,8831,NM_001130066;NM_006772
FUBP3_SIG,FUBP3,FUBP3_SIG,FUBP3,SIG,32,4.9214587317287,0.396515957972962,0.38742187721494,0.426396509035034,0.0389746318200942,5.58629570205294e-06,2.75792262903651,5.76262085670033,5.72980934696407,5.87043010297661,0.140620756012542,0.0195702338644671,ENSG00000107164,FUBP3,protein_coding,9,1,130578965,130638352,q34.11,far upstream element binding protein 3 [Source:HGNC Symbol;Acc:HGNC:4005],NA,FUBP3,8939,NM_003934
ABCA13_SIG,ABCA13,ABCA13_SIG,ABCA13,SIG,18,-4.92089403805557,0.205463198135347,0.236450871788416,0.103646556132408,-0.132804315656007,5.59804556349511e-06,-3.7641430587029,3.70394850841268,3.9236855217456,2.98195546460453,-0.941730057141069,0.00120130522723921,ENSG00000179869,ABCA13,protein_coding,7,1,48171458,48647497,p12.3,ATP binding cassette subfamily A member 13 [Source:HGNC Symbol;Acc:HGNC:14638],NA,ABCA13,154664,NM_152701
PDK2_SIG,PDK2,PDK2_SIG,PDK2,SIG,36,4.91984203556396,0.100944558281498,0.0911444985665081,0.133144754487893,0.0420002559213848,5.61957805917556e-06,2.74231245765492,4.3143882483944,4.26036024192093,4.49190884109295,0.231548599172018,0.0202565575337794,ENSG00000005882,PDK2,protein_coding,17,1,50094737,50112152,q21.33,pyruvate dehydrogenase kinase 2 [Source:HGNC Symbol;Acc:HGNC:8810],NA,PDK2,5164,NM_001199898;NM_001199899;NM_001199900;NM_002611
ZNF121_TF,ZNF121,ZNF121_TF,ZNF121,TF,170,4.91983592222067,0.134008530738343,0.11937864469543,0.182078156307916,0.0626995116124862,5.61957805917556e-06,4.01209396570361,5.56974239198606,5.48963066084886,5.83296665143686,0.343335990587996,0.000546259353264835,ENSG00000197961,ZNF121,protein_coding,19,-1,9560353,9584533,p13.2,zinc finger protein 121 [Source:HGNC Symbol;Acc:HGNC:12904],NA,ZNF121,7675,NM_001008727;NM_001308269
CARF_TF,CARF,CARF_TF,CARF,TF,270,4.91917869258855,0.0853391972670017,0.0730604005428998,0.125683815074765,0.0526234145318649,5.6340659703423e-06,3.91983438574876,4.236213555686,4.15393290676714,4.50656425927655,0.352631352509405,0.000733182209319748,ENSG00000138380,CARF,protein_coding,2,1,202912214,202988263,q33.2,calcium responsive transcription factor [Source:HGNC Symbol;Acc:HGNC:14435],NA,CARF,79800,NM_001104586;NM_001282910;NM_001282911;NM_001282912;NM_001322427;NM_001322428;NM_001322429;NM_001352676;NM_001352677;NM_001352678;NM_001352679;NM_024744
ZMYND15_TF,ZMYND15,ZMYND15_TF,ZMYND15,TF,254,-4.9189342535448,0.177596798799823,0.197206495358563,0.11316493867825,-0.0840415566803127,5.63669480409484e-06,-3.28242738424685,1.48220987382159,1.58274883189563,1.15186758300688,-0.430881248888748,0.00504578510048336,ENSG00000141497,ZMYND15,protein_coding,17,1,4739833,4746119,p13.2,zinc finger MYND-type containing 15 [Source:HGNC Symbol;Acc:HGNC:20997],Male infertility with azoospermia or oligozoospermia due to single gene mutation;Spermatogenic failure 14,ZMYND15,84225,NM_001136046;NM_001267822;NM_032265
KLF12_TF,KLF12,KLF12_TF,KLF12,TF,91,-4.91673104503377,-0.0934342607388051,-0.082703338792154,-0.128693004277802,-0.0459896654856478,5.69602309836803e-06,-4.82159682420461,3.93773813018699,4.13503899912912,3.28946384652002,-0.845575152609093,2.93264074058237e-05,ENSG00000118922,KLF12,protein_coding,13,-1,73686089,73995056,q22.1,Kruppel like factor 12 [Source:HGNC Symbol;Acc:HGNC:6346],NA,KLF12,11278,NM_007249
NEURL4_SIG,NEURL4,NEURL4_SIG,NEURL4,SIG,38,4.91643512888837,0.345008768082713,0.332678666696298,0.385521958352359,0.0528432916560608,5.6989600579768e-06,4.07404688668228,4.80777674278313,4.7429683547045,5.02071858932721,0.277750234622708,0.000442593066490828,ENSG00000215041,NEURL4,protein_coding,17,-1,7315628,7329393,p13.1,neuralized E3 ubiquitin protein ligase 4 [Source:HGNC Symbol;Acc:HGNC:34410],NA,NEURL4,84461,NM_001005408;NM_032442
SAV1_SIG,SAV1,SAV1_SIG,SAV1,SIG,10,4.91632429900644,0.199957767610167,0.190088224501945,0.232386266394324,0.0422980418923787,5.6989600579768e-06,2.9022328839886,4.57099736501819,4.52109968591504,4.73494688207142,0.213847196156379,0.0137963736989187,ENSG00000151748,SAV1,protein_coding,14,-1,50632058,50668331,q22.1,salvador family WW domain containing protein 1 [Source:HGNC Symbol;Acc:HGNC:17795],NA,SAV1,60485,NM_021818
MAT2A_SIG,MAT2A,MAT2A_SIG,MAT2A,SIG,44,4.91601348935179,0.0958039355602102,0.0832869940735285,0.13693102901645,0.0536440349429219,5.7035615268273e-06,2.95237443097599,8.16943960744281,8.10847127750645,8.36976412009084,0.261292842584385,0.0121727963750601,ENSG00000168906,MAT2A,protein_coding,2,1,85539168,85545281,p11.2,methionine adenosyltransferase 2A [Source:HGNC Symbol;Acc:HGNC:6904],Familial thoracic aortic aneurysm and aortic dissection,MAT2A,4144,NM_005911
PRKACB_SIG,PRKACB,PRKACB_SIG,PRKACB,SIG,48,4.91507067446703,0.358834169828158,0.343827072368121,0.408143204339709,0.0643161319715876,5.7266150516972e-06,4.54893909809123,6.51744493173505,6.40276488593757,6.8942507964982,0.491485910560625,8.32029279490607e-05,ENSG00000142875,PRKACB,protein_coding,1,1,84078062,84238498,p31.1,protein kinase cAMP-activated catalytic subunit beta [Source:HGNC Symbol;Acc:HGNC:9381],NA,PRKACB,5567,NM_001242857;NM_001242858;NM_001242859;NM_001242860;NM_001242861;NM_001242862;NM_001300915;NM_001300916;NM_001300917;NM_002731;NM_182948;NM_207578
XBP1_TF,XBP1,XBP1_TF,XBP1,TF,149,4.91468555735343,0.159065112021927,0.152226137674113,0.181536027736175,0.0293098900620624,5.73341774712894e-06,4.45594096578886,7.91979075410678,7.83805664239787,8.18834569257894,0.350289050181075,0.00011659435422144,ENSG00000100219,XBP1,protein_coding,22,-1,28794555,28800597,q12.1,X-box binding protein 1 [Source:HGNC Symbol;Acc:HGNC:12801],MAJOR AFFECTIVE DISORDER 7,XBP1,7494,NM_001079539;NM_005080
ARNT2_SIG,ARNT2,ARNT2_SIG,ARNT2,SIG,53,-4.90981090810168,-0.160605588718632,-0.153695643277198,-0.183309695169061,-0.0296140518918627,5.87321821671541e-06,-1.76579135312944,0.38274192422638,0.419193366811151,0.262972898590703,-0.156220468220448,0.146442115398098,ENSG00000172379,ARNT2,protein_coding,15,1,80404350,80597933,q25.1,aryl hydrocarbon receptor nuclear translocator 2 [Source:HGNC Symbol;Acc:HGNC:16876],Septo-optic dysplasia spectrum;WEBB-DATTANI SYNDROME,ARNT2,9915,NM_014862
KDR_SIG,KDR,KDR_SIG,KDR,SIG,21,-4.90945905876962,-0.248687798236023,-0.238367010368442,-0.282598958372361,-0.0442319480039189,5.87919329288608e-06,-3.07694996055014,0.319237294689371,0.368637369166729,0.156922764263768,-0.21171460490296,0.00880529367482997,ENSG00000128052,KDR,protein_coding,4,-1,55078259,55125595,q12,kinase insert domain receptor [Source:HGNC Symbol;Acc:HGNC:6307],HEMANGIOMA CAPILLARY INFANTILE,KDR,3791,NM_002253
